date,avg_aqi,min_aqi,max_aqi,days,avg_pm25,avg_pm10
2018-06-03,144.375,49.0,351.0,16,56.525333333333336,118.9009090909091
2018-06-04,125.2710888888889,12.03,280.0,18,49.77,108.3076923076923
2018-06-05,143.64705882352942,61.0,297.0,17,51.521875,119.83583333333333
2018-06-06,126.875,63.0,319.0,16,47.138000000000005,101.1590909090909
2018-06-07,111.99054444444444,7.12,247.0,18,45.77470588235294,90.52846153846153
2018-06-08,130.428325,50.0,321.0,16,46.144666666666666,106.452
2018-06-09,117.33333333333333,51.0,319.0,15,41.34,74.64111111111112
2018-06-10,143.53333333333333,44.0,500.0,15,39.594,73.98222222222222
2018-06-11,121.66666666666667,48.0,492.0,15,44.34666666666667,97.24666666666667
2018-06-12,154.17088666666666,50.0,491.0,15,64.71066666666667,169.3125
2018-06-13,191.93333333333334,49.0,519.0,15,96.63866666666667,228.51874999999998
2018-06-14,249.8,49.0,732.0,15,102.44333333333334,301.48625
2018-06-15,275.8175764705882,46.0,869.0,17,97.4675,237.217
2018-06-16,240.3125,54.0,695.0,16,72.301875,164.148
2018-06-17,190.93333333333334,47.0,513.0,15,64.10533333333333,114.56333333333333
2018-06-18,170.3593125,56.0,497.0,16,52.906875,126.827
2018-06-19,147.399,50.0,433.0,17,42.476470588235294,101.1125
2018-06-20,147.26216470588236,58.0,484.0,17,48.09117647058823,103.55916666666667
2018-06-21,156.23529411764707,52.0,471.0,17,56.80058823529412,109.85416666666667
2018-06-22,155.2941176470588,56.0,502.0,17,48.43941176470588,96.87916666666666
2018-06-23,149.41176470588235,47.0,495.0,17,51.05294117647059,92.53083333333335
2018-06-24,135.05882352941177,41.0,486.0,17,39.86411764705882,81.3275
2018-06-25,129.0,41.0,524.0,17,44.04294117647059,86.94083333333333
2018-06-26,137.45951764705882,41.0,556.0,17,38.688235294117646,83.90916666666668
2018-06-27,116.70588235294117,44.0,508.0,17,33.36,65.94083333333333
2018-06-28,108.88235294117646,34.0,413.0,17,29.735882352941175,46.8425
2018-06-29,103.17647058823529,46.0,421.0,17,34.10705882352941,58.54666666666666
2018-06-30,109.6470588235294,50.0,400.0,17,38.53176470588235,72.80583333333333
2018-07-01,110.70588235294117,48.0,361.0,17,37.64588235294118,74.79166666666667
2018-07-02,111.70588235294117,46.0,385.0,17,35.1664705882353,68.86583333333333
2018-07-03,130.72222222222223,50.0,500.0,18,34.148823529411764,67.85307692307693
2018-07-04,104.88888888888889,56.0,440.0,18,50.234117647058824,74.84538461538462
2018-07-05,111.0,51.0,510.0,18,35.25411764705883,80.33076923076922
2018-07-06,122.72222222222223,49.0,513.0,18,42.484117647058824,94.75307692307692
2018-07-07,121.83333333333333,53.0,365.0,18,43.881764705882354,88.33076923076922
2018-07-08,116.17647058823529,36.0,336.0,17,40.01375,80.1475
2018-07-09,113.10222222222222,36.0,377.0,18,39.15529411764706,71.89692307692309
2018-07-10,110.38111111111111,46.86,442.0,18,35.67,66.32538461538462
2018-07-11,103.5,49.0,421.0,18,37.160000000000004,65.82923076923076
2018-07-12,104.72222222222223,42.0,428.0,18,37.19352941176471,60.07
2018-07-13,100.16666666666667,37.0,472.0,18,25.478823529411763,55.37
2018-07-14,94.69444444444444,35.0,478.0,18,26.441176470588236,55.191538461538464
2018-07-15,90.07,28.0,422.0,18,23.35411764705882,46.94461538461538
2018-07-16,86.27777777777777,26.0,347.0,18,25.462352941176473,48.34076923076923
2018-07-17,93.27777777777777,32.0,461.0,18,23.595882352941175,46.25307692307692
2018-07-18,98.11111111111111,33.0,447.0,18,30.412941176470586,62.223846153846154
2018-07-19,102.88882222222223,45.0,486.0,18,30.981764705882348,59.92307692307692
2018-07-20,101.55555555555556,37.0,510.0,18,29.91705882352941,62.533076923076926
2018-07-21,105.72222222222223,36.0,576.0,18,29.730588235294118,53.675384615384615
2018-07-22,91.61111111111111,34.0,485.0,18,25.299375,47.45153846153846
2018-07-23,92.11356666666667,29.0,488.0,18,27.154117647058825,61.81923076923077
2018-07-24,109.66666666666667,43.0,613.0,18,32.49294117647059,70.53384615384616
2018-07-25,104.61111111111111,49.0,577.0,18,30.409411764705883,72.26230769230769
2018-07-26,99.77777777777777,50.0,474.0,18,28.824117647058824,69.34461538461538
2018-07-27,95.9,29.2,458.0,18,28.320588235294117,68.90692307692308
2018-07-28,95.5,25.0,428.0,18,33.135,78.43230769230769
2018-07-29,104.16666666666667,46.0,429.0,18,35.369375,84.60615384615386
2018-07-30,130.22222222222223,58.0,500.0,18,34.963125,92.14076923076922
2018-07-31,110.86555555555555,44.0,450.0,18,38.1725,96.63230769230769
2018-08-01,117.33282222222222,41.0,453.0,18,39.08,106.18692307692308
2018-08-02,123.27777777777777,55.0,459.0,18,43.7425,98.13461538461539
2018-08-03,130.72222222222223,61.0,468.0,18,46.39875,115.73846153846154
2018-08-04,137.88888888888889,65.0,424.0,18,53.374375,123.41
2018-08-05,146.61111111111111,62.0,366.0,18,52.524,112.19692307692307
2018-08-06,135.27946666666668,62.0,465.0,18,42.58125,86.4123076923077
2018-08-07,112.66666666666667,39.0,434.0,18,32.760625,63.00153846153846
2018-08-08,94.83333333333333,31.0,470.0,18,27.3675,53.14846153846153
2018-08-09,117.16666666666667,40.0,500.0,18,28.814375000000002,59.189166666666665
2018-08-10,100.6470588235294,42.0,489.0,17,34.92933333333333,65.81
2018-08-11,102.29411764705883,42.0,431.0,17,32.84,58.571666666666665
2018-08-12,97.0,43.0,402.0,17,27.410666666666668,53.81
2018-08-13,121.94987037037036,42.0,500.0,18,28.052500000000002,58.07833333333334
2018-08-14,106.6322,41.0,476.0,18,37.131875,60.73500000000001
2018-08-15,140.76470588235293,39.0,500.0,17,31.968666666666664,69.67636363636365
2018-08-16,116.03901111111112,22.0,500.0,18,26.668125,56.590833333333336
2018-08-17,109.88888888888889,29.0,500.0,18,27.09625,55.625
2018-08-18,103.52941176470588,44.0,467.0,17,32.22,60.11833333333333
2018-08-19,104.29411764705883,40.0,429.0,17,30.258,61.42416666666667
2018-08-20,105.7500888888889,22.96,490.0,18,32.359375,52.40846153846154
2018-08-21,112.0,34.0,445.0,18,29.213529411764707,49.76538461538462
2018-08-22,131.38888888888889,39.0,500.0,18,30.590625,51.60923076923076
2018-08-23,95.92333333333333,32.62,482.0,18,29.72625,54.82076923076923
2018-08-24,104.11764705882354,39.0,527.0,17,31.481428571428573,62.4075
2018-08-25,115.159475,52.0,556.0,16,30.93,69.70181818181818
2018-08-26,115.0,50.0,482.0,15,36.277142857142856,61.937
2018-08-27,141.6113882352941,48.0,597.0,17,31.147333333333332,61.98500000000001
2018-08-28,127.48518518518517,16.733333333333334,500.0,18,29.541875,68.03230769230768
2018-08-29,102.41176470588235,53.0,460.0,17,30.789333333333335,70.17666666666666
2018-08-30,110.34616666666666,51.0,510.0,18,38.17625,86.14692307692309
2018-08-31,120.54117647058823,34.2,623.0,17,34.04866666666667,85.24833333333333
2018-09-01,120.1875,61.0,577.0,16,31.967142857142854,76.74272727272727
2018-09-02,155.8125,50.0,500.0,16,30.527142857142856,65.35454545454546
2018-09-03,128.93333333333334,48.0,500.0,15,31.693076923076923,62.43818181818181
2018-09-04,131.25,39.0,500.0,16,43.39857142857142,76.67818181818183
2018-09-05,113.9375,53.0,500.0,16,34.184285714285714,78.82363636363635
2018-09-06,117.5,58.0,520.0,16,37.646428571428565,84.33272727272728
2018-09-07,111.375,58.0,518.0,16,30.726428571428574,72.84454545454545
2018-09-08,107.875,40.0,524.0,16,32.912142857142854,69.62727272727273
2018-09-09,122.38461538461539,33.0,576.0,13,32.235,68.99625
2018-09-10,117.15888,36.0,688.0,15,32.99214285714286,72.689
2018-09-11,111.33333333333333,45.0,521.0,15,34.34428571428571,71.356
2018-09-12,107.33333333333333,46.0,447.0,15,35.875,75.537
2018-09-13,111.13333333333334,56.0,477.0,15,39.855714285714285,82.724
2018-09-14,120.46666666666667,68.0,481.0,15,43.47714285714285,81.625
2018-09-15,125.57142857142857,38.0,500.0,14,40.98384615384615,85.019
2018-09-16,132.6153846153846,39.0,530.0,13,43.705000000000005,91.62111111111112
2018-09-17,160.614,48.0,696.0,15,44.29071428571428,78.00399999999999
2018-09-18,145.66666666666666,55.0,580.0,15,55.39357142857143,82.506
2018-09-19,150.86666666666667,53.0,546.0,15,48.160000000000004,92.763
2018-09-20,182.0,54.0,631.0,16,59.528571428571425,83.90272727272726
2018-09-21,198.3125,55.0,876.0,16,34.107142857142854,75.90727272727273
2018-09-22,96.875,14.0,493.0,16,30.076428571428572,48.29272727272728
2018-09-23,91.5,15.0,410.0,16,34.835,47.63272727272727
2018-09-24,119.82352941176471,15.0,500.0,17,31.582142857142856,55.112500000000004
2018-09-25,100.75,16.0,457.0,16,36.269285714285715,61.303636363636365
2018-09-26,108.375,16.0,428.0,16,41.853571428571435,79.13090909090909
2018-09-27,141.0625,23.0,500.0,16,45.864285714285714,80.81181818181818
2018-09-28,141.484375,17.0,680.0,16,50.52571428571429,87.29818181818182
2018-09-29,164.6875,20.0,787.0,16,58.291428571428575,92.08454545454546
2018-09-30,166.1875,17.0,862.0,16,57.04846153846154,104.86833333333334
2018-10-01,180.6,49.0,951.0,15,51.760714285714286,117.76727272727273
2018-10-02,159.86666666666667,48.0,712.0,15,50.875,110.99181818181818
2018-10-03,166.401875,41.43,500.0,16,49.67928571428571,113.58083333333333
2018-10-04,152.416875,39.67,379.0,16,58.725,123.86916666666667
2018-10-05,149.6875,54.0,286.0,16,63.96642857142857,140.75916666666666
2018-10-06,179.5,56.0,508.0,16,66.40071428571429,147.43833333333333
2018-10-07,192.8125,62.0,713.0,16,68.92428571428572,160.75916666666666
2018-10-08,213.0692125,69.0,688.0,16,74.65428571428572,165.00583333333333
2018-10-09,209.6875,64.0,844.0,16,73.78285714285714,153.17166666666665
2018-10-10,207.0625,70.0,786.0,16,65.34785714285714,147.34333333333333
2018-10-11,204.28651764705884,71.0,664.0,17,64.51285714285714,121.43615384615386
2018-10-12,168.35294117647058,17.0,914.0,17,59.919285714285714,115.2046153846154
2018-10-13,155.11764705882354,13.0,536.0,17,67.98,136.10230769230768
2018-10-14,148.8235294117647,15.0,403.0,17,65.87571428571428,131.18307692307692
2018-10-15,155.0,16.0,427.0,16,70.01928571428572,132.21166666666667
2018-10-16,204.41176470588235,46.0,685.0,17,74.334,146.5069230769231
2018-10-17,202.0,64.0,558.0,18,68.252,131.4892857142857
2018-10-18,191.47058823529412,60.0,487.0,17,78.33357142857143,139.41538461538462
2018-10-19,186.64705882352942,54.0,453.0,17,83.35071428571429,149.85153846153847
2018-10-20,199.85703529411762,69.0,559.0,17,86.42928571428571,149.22
2018-10-21,256.625,47.0,1291.0,16,89.90357142857144,163.81083333333333
2018-10-22,260.2625888888889,68.0,1350.0,18,89.09875,171.7907142857143
2018-10-23,267.53504444444445,58.0,1561.0,18,84.109375,161.72
2018-10-24,235.55555555555554,70.0,906.0,18,86.66235294117647,167.4485714285714
2018-10-25,223.4843222222222,85.0,824.0,18,87.81117647058824,159.91642857142855
2018-10-26,214.88888888888889,101.0,578.0,18,94.71875,151.54538461538462
2018-10-27,196.72222222222223,101.0,396.0,18,94.58125,172.61642857142857
2018-10-28,237.11764705882354,108.0,849.0,17,93.762,157.99076923076925
2018-10-29,200.80617777777778,87.0,574.0,18,85.540625,154.86999999999998
2018-10-30,197.83333333333334,59.0,509.0,18,87.04823529411765,157.60999999999999
2018-10-31,189.27777777777777,53.0,556.0,18,73.24176470588235,144.41857142857143
2018-11-01,200.41,37.38,669.0,18,79.78529411764706,150.27214285714285
2018-11-02,230.45363333333333,44.0,1217.0,18,75.01235294117647,139.1992857142857
2018-11-03,216.0,38.0,1033.0,18,69.3264705882353,133.0392857142857
2018-11-04,182.5,40.0,625.0,18,62.97176470588235,114.45071428571428
2018-11-05,204.7233,44.0,803.0,18,89.22588235294117,169.51142857142855
2018-11-06,210.94444444444446,72.0,741.0,18,89.60941176470588,162.74714285714285
2018-11-07,235.22222222222223,70.0,776.0,18,112.90352941176471,187.32857142857142
2018-11-08,357.9270666666667,95.0,1630.0,18,167.16176470588235,237.8607142857143
2018-11-09,294.0,93.0,1160.0,18,123.05,209.2564285714286
2018-11-10,285.0,93.0,1056.0,18,120.90529411764705,228.7592857142857
2018-11-11,292.22222222222223,83.0,1256.0,18,112.5229411764706,202.80214285714285
2018-11-12,281.6111111111111,84.0,1154.0,18,111.54294117647059,212.08785714285713
2018-11-13,313.3333333333333,82.0,1548.0,18,118.88588235294117,218.91214285714287
2018-11-14,269.44444444444446,94.0,820.0,18,106.03823529411765,197.81928571428574
2018-11-15,246.20587777777777,93.2478,688.0,18,86.75588235294117,186.53
2018-11-16,220.416875,43.67,595.0,16,78.081875,169.1925
2018-11-17,260.1875,64.0,1354.0,16,80.443125,167.11333333333334
2018-11-18,285.75,56.0,1672.0,16,89.368125,155.025
2018-11-19,269.8666666666667,53.0,1472.0,15,91.99466666666667,157.44909090909093
2018-11-20,290.5545411764706,72.0,1295.0,17,107.36125,232.80923076923077
2018-11-21,352.93333333333334,65.0,1646.0,15,114.59785714285715,226.4209090909091
2018-11-22,305.19775,60.0,1329.0,16,98.55133333333333,197.17166666666665
2018-11-23,240.2791875,70.0,530.0,16,95.934,203.0375
2018-11-24,253.8172125,73.0,798.0,16,94.88333333333334,186.2775
2018-11-25,260.1891875,76.0,689.0,16,107.18599999999999,221.21916666666667
2018-11-26,263.6875,82.0,413.0,16,115.65533333333333,238.64416666666668
2018-11-27,273.4375,127.0,525.0,16,109.62933333333334,234.16
2018-11-28,246.5,123.0,489.0,16,101.538,218.525
2018-11-29,239.9590125,90.0,392.0,16,99.264,214.7025
2018-11-30,247.44144705882354,79.0,657.0,17,96.038125,212.6346153846154
2018-12-01,244.94117647058823,86.0,657.0,17,100.03875,211.02923076923076
2018-12-02,260.375,74.0,702.0,16,100.11357142857142,199.08166666666668
2018-12-03,240.25,67.0,488.0,16,102.70800000000001,211.26833333333332
2018-12-04,251.0799411764706,75.0,605.0,17,114.941875,215.3553846153846
2018-12-05,274.75442735042736,86.0,687.0,18,117.36764705882354,230.88071428571428
2018-12-06,278.2131111111111,87.0,714.0,18,118.57941176470588,210.1392857142857
2018-12-07,275.44444444444446,90.0,667.0,18,117.16764705882352,217.49769230769232
2018-12-08,252.09329411764708,100.0,423.0,17,119.2535294117647,194.13923076923078
2018-12-09,256.88235294117646,103.0,427.0,17,122.81764705882354,211.2930769230769
2018-12-10,323.55555555555554,128.0,1158.0,18,130.24823529411765,237.27714285714288
2018-12-11,307.3333333333333,94.0,938.0,18,124.33176470588235,227.8857142857143
2018-12-12,293.1111111111111,91.0,920.0,18,111.70764705882353,203.29214285714286
2018-12-13,226.27233333333334,90.0,470.0,18,90.36000000000001,175.4364285714286
2018-12-14,215.77777777777777,86.0,560.0,18,87.11764705882354,170.3857142857143
2018-12-15,191.8139888888889,80.0,354.0,18,82.81411764705884,163.4364285714286
2018-12-16,203.27777777777777,102.0,500.0,18,78.78470588235294,167.39153846153846
2018-12-17,204.77777777777777,79.0,500.0,18,83.32352941176471,143.57615384615386
2018-12-18,205.77777777777777,49.0,500.0,18,86.94588235294117,129.81538461538463
2018-12-19,217.88888888888889,46.0,800.0,18,78.20117647058824,154.7823076923077
2018-12-20,264.6025222222222,53.0,967.0,18,102.52235294117648,183.7430769230769
2018-12-21,280.1666666666667,75.0,978.0,18,111.34588235294119,203.95153846153846
2018-12-22,313.27777777777777,82.0,1558.0,18,128.07588235294116,208.92583333333334
2018-12-23,316.29411764705884,87.0,1300.0,17,129.34941176470588,181.70727272727274
2018-12-24,269.5,79.0,577.0,18,116.96000000000001,200.92846153846156
2018-12-25,245.88235294117646,103.0,475.0,17,117.48647058823529,206.5069230769231
2018-12-26,263.5,108.0,500.0,18,118.33588235294118,212.80642857142857
2018-12-27,293.19472222222225,87.505,1084.0,18,122.74,212.78285714285715
2018-12-28,292.8888888888889,119.0,1319.0,18,112.26470588235294,204.625
2018-12-29,245.5,124.0,420.0,18,123.63235294117646,219.1542857142857
2018-12-30,265.0,127.0,484.0,18,139.30117647058822,211.01785714285714
2018-12-31,288.5904,123.0,744.0,18,140.07117647058823,230.11714285714285
2019-01-01,358.27777777777777,128.0,1474.0,18,156.3729411764706,253.665
2019-01-02,341.6111111111111,103.0,1246.0,18,163.1235294117647,253.76142857142855
2019-01-03,384.22222222222223,101.0,1719.0,18,162.32117647058823,276.535
2019-01-04,345.6111111111111,81.0,1264.0,18,137.9364705882353,253.57785714285714
2019-01-05,329.72222222222223,77.0,1127.0,18,141.26647058823528,242.82928571428573
2019-01-06,313.3333333333333,70.0,908.0,18,114.75235294117647,212.25428571428571
2019-01-07,252.05555555555554,69.0,569.0,18,101.78176470588235,220.07285714285715
2019-01-08,236.27777777777777,64.0,342.0,18,97.27235294117648,197.9364285714286
2019-01-09,239.44444444444446,75.0,471.0,18,107.90777777777777,197.61142857142858
2019-01-10,255.5,98.0,661.0,18,112.90333333333334,201.57642857142858
2019-01-11,284.0,101.0,711.0,18,134.0822222222222,215.54785714285714
2019-01-12,299.0,118.0,854.0,18,136.4772222222222,225.33642857142857
2019-01-13,318.27777777777777,83.0,1258.0,18,134.5822222222222,220.71
2019-01-14,258.55555555555554,80.0,408.0,18,115.16500000000002,204.31285714285715
2019-01-15,214.61111111111111,73.0,406.0,18,90.49611111111112,191.98769230769233
2019-01-16,225.38888888888889,97.0,383.0,18,122.30764705882353,208.85071428571428
2019-01-17,317.0,111.0,1302.0,18,147.06611111111113,245.85857142857142
2019-01-18,337.61749305555554,126.0,1275.0,18,128.83277777777778,236.3607142857143
2019-01-19,275.6111111111111,56.0,527.0,18,122.98833333333333,231.6442857142857
2019-01-20,293.05555555555554,54.0,839.0,18,129.42666666666665,227.8623076923077
2019-01-21,329.77777777777777,50.0,1537.0,18,129.97333333333333,196.35785714285717
2019-01-22,250.44444444444446,48.0,547.0,18,106.78833333333334,168.1042857142857
2019-01-23,237.5,42.0,716.0,18,93.55388888888889,165.53214285714284
2019-01-24,219.38188888888888,71.874,464.0,18,91.99944444444445,170.21214285714285
2019-01-25,196.72222222222223,73.0,346.0,18,77.71499999999999,136.30285714285714
2019-01-26,161.55555555555554,56.0,352.0,18,64.30277777777778,118.795
2019-01-27,159.38888888888889,48.0,430.0,18,63.79611111111111,121.78928571428571
2019-01-28,175.83333333333334,71.0,477.0,18,71.42222222222222,132.08214285714286
2019-01-29,176.83333333333334,83.0,491.0,18,68.47055555555556,128.84714285714284
2019-01-30,188.5,90.0,470.0,18,83.52777777777777,165.67499999999998
2019-01-31,247.94444444444446,83.0,847.0,18,100.08222222222223,168.20071428571427
2019-02-01,226.44444444444446,58.0,559.0,18,99.07833333333333,168.01
2019-02-02,227.83333333333334,62.0,435.0,18,98.71777777777778,188.16857142857143
2019-02-03,224.88888888888889,84.0,397.0,18,92.56666666666666,190.44642857142858
2019-02-04,222.55555555555554,81.0,529.0,18,88.0,178.36642857142857
2019-02-05,276.6666666666667,81.0,1261.0,18,102.44222222222223,204.5514285714286
2019-02-06,239.11111111111111,86.0,439.0,18,101.56333333333333,197.07928571428573
2019-02-07,218.44444444444446,88.0,404.0,18,85.66944444444444,164.65285714285716
2019-02-08,181.94444444444446,71.0,344.0,18,74.89666666666668,162.0407142857143
2019-02-09,165.5,59.0,340.0,18,63.36833333333334,138.03214285714287
2019-02-10,166.72222222222223,67.0,492.0,18,67.50611111111112,165.23615384615385
2019-02-11,182.77777777777777,71.0,343.0,18,77.40944444444443,170.73285714285717
2019-02-12,218.72222222222223,78.0,604.0,18,90.05166666666668,186.355
2019-02-13,266.6111111111111,96.0,1028.0,18,102.63555555555556,199.37571428571428
2019-02-14,272.22222222222223,89.0,755.0,18,106.76833333333333,193.74428571428572
2019-02-15,219.33333333333334,51.0,489.0,18,77.64333333333333,150.0207142857143
2019-02-16,171.3490809716599,62.0,373.0,19,61.77315789473685,127.67133333333335
2019-02-17,173.6315789473684,57.0,914.0,19,59.228421052631575,121.58866666666668
2019-02-18,183.04336842105263,74.0,895.0,19,64.35736842105263,130.625
2019-02-19,176.78947368421052,44.0,502.0,19,71.84473684210526,155.14800000000002
2019-02-20,213.3684210526316,61.0,834.0,19,70.03263157894737,142.94
2019-02-21,189.1578947368421,60.0,826.0,19,66.57526315789474,145.14600000000002
2019-02-22,193.94736842105263,78.0,437.0,19,73.91263157894737,174.80266666666665
2019-02-23,179.57894736842104,78.0,500.0,19,60.40315789473684,166.204
2019-02-24,191.1578947368421,89.0,789.0,19,59.199999999999996,144.61666666666667
2019-02-25,193.13284210526317,95.0,904.0,19,63.812105263157896,131.22466666666665
2019-02-26,165.57894736842104,62.0,467.0,19,66.58684210526316,106.12599999999999
2019-02-27,127.38888888888889,64.0,296.0,18,42.82611111111111,87.41571428571429
2019-02-28,118.66666666666667,60.0,307.0,18,46.839444444444446,102.72642857142857
2019-03-01,140.55052631578948,46.46,350.0,19,55.93157894736842,116.51133333333334
2019-03-02,160.89473684210526,48.0,318.0,19,70.0521052631579,123.45133333333334
2019-03-03,165.10526315789474,46.0,338.0,19,61.32631578947369,113.73266666666667
2019-03-04,154.8421052631579,48.0,277.0,19,58.94631578947369,120.44266666666667
2019-03-05,138.0984,61.0,286.0,19,52.34684210526316,112.05866666666667
2019-03-06,151.42105263157896,66.0,461.0,19,56.06105263157895,125.77866666666667
2019-03-07,185.57894736842104,102.0,824.0,19,63.50315789473684,152.05866666666668
2019-03-08,190.03726973684212,81.0,754.0,19,62.95684210526316,144.87800000000001
2019-03-09,194.19243157894735,77.0,926.0,19,60.16947368421053,141.09933333333336
2019-03-10,157.66666666666666,56.0,316.0,18,60.8811111111111,128.48642857142858
2019-03-11,148.5,66.0,310.0,18,57.59722222222222,125.19785714285715
2019-03-12,193.1578947368421,60.0,606.0,19,60.47684210526315,123.5457142857143
2019-03-13,186.13982236842105,74.0,632.0,19,68.72,163.796
2019-03-14,178.61111111111111,101.0,303.0,18,66.60833333333333,140.77642857142857
2019-03-15,156.55555555555554,74.0,428.0,18,57.80888888888889,122.33928571428571
2019-03-16,151.81533684210527,71.0,625.0,19,56.321578947368415,127.31133333333334
2019-03-17,152.77777777777777,97.0,321.0,18,61.79777777777778,123.0457142857143
2019-03-18,170.26315789473685,77.0,500.0,19,57.586842105263166,119.06785714285715
2019-03-19,190.01131578947368,80.0,1017.0,19,61.92263157894737,119.94666666666667
2019-03-20,171.65256842105262,69.0,876.0,19,57.94421052631579,116.52333333333334
2019-03-21,159.47368421052633,60.0,380.0,19,63.114210526315794,115.3
2019-03-22,151.3684210526316,56.0,730.0,19,43.37842105263158,105.36933333333333
2019-03-23,158.05263157894737,67.0,998.0,19,48.38947368421052,109.96666666666667
2019-03-24,169.94736842105263,71.0,917.0,19,53.96526315789473,136.38866666666667
2019-03-25,166.26315789473685,45.0,402.0,19,62.897894736842105,156.66533333333334
2019-03-26,166.6315789473684,53.0,404.0,19,60.112631578947365,140.57133333333334
2019-03-27,150.21052631578948,69.0,559.0,19,53.98947368421052,120.07
2019-03-28,214.73684210526315,65.0,1459.0,19,65.78368421052632,137.0593333333333
2019-03-29,219.57894736842104,73.0,1222.0,19,74.57473684210527,153.92066666666668
2019-03-30,209.5,81.0,869.0,18,73.62055555555554,144.6507142857143
2019-03-31,170.27777777777777,64.0,471.0,18,55.91222222222222,123.81928571428571
2019-04-01,131.04147368421053,74.0,353.0,19,49.39,109.17066666666666
2019-04-02,155.52631578947367,69.0,679.0,19,60.1921052631579,122.80733333333335
2019-04-03,174.52631578947367,58.0,688.0,19,61.58473684210526,127.15133333333333
2019-04-04,192.73684210526315,74.0,1044.0,19,60.90684210526316,123.48733333333332
2019-04-05,159.38888888888889,61.0,537.0,18,57.705555555555556,123.95071428571428
2019-04-06,168.89473684210526,61.0,500.0,19,54.97,120.59466666666667
2019-04-07,156.72222222222223,66.0,534.0,18,52.611666666666665,129.435
2019-04-08,156.94444444444446,59.0,472.0,18,48.02,132.62857142857143
2019-04-09,142.38888888888889,53.0,493.0,18,49.41388888888889,111.66785714285713
2019-04-10,152.61111111111111,66.0,566.0,18,50.788888888888884,112.39428571428572
2019-04-11,173.9567,60.0,1121.0,18,52.617777777777775,113.07214285714285
2019-04-12,182.32255789473683,63.0,944.0,19,54.31526315789474,142.20666666666665
2019-04-13,142.89473684210526,72.0,395.0,19,50.084736842105265,116.512
2019-04-14,131.58272631578947,67.0,406.0,19,44.594210526315784,106.18466666666667
2019-04-15,147.42105263157896,64.0,649.0,19,58.92315789473684,129.30066666666667
2019-04-16,144.44444444444446,65.0,428.0,18,55.39277777777777,124.05499999999999
2019-04-17,127.55555555555556,61.0,392.0,18,43.589444444444446,102.87214285714286
2019-04-18,116.55555555555556,58.0,274.0,18,40.596111111111114,90.94428571428571
2019-04-19,141.1578947368421,63.0,500.0,19,42.757222222222225,93.096
2019-04-20,129.3684210526316,45.0,419.0,19,42.474736842105266,91.05
2019-04-21,178.38888888888889,41.0,1205.0,18,48.071176470588235,96.94285714285715
2019-04-22,176.8421052631579,70.0,778.0,19,55.17111111111112,111.312
2019-04-23,166.05555555555554,70.0,730.0,18,52.915,121.53214285714286
2019-04-24,152.50715789473685,63.0,608.0,19,49.25444444444444,118.03066666666668
2019-04-25,133.33333333333334,65.0,313.0,18,53.92411764705883,129.3093333333333
2019-04-26,142.41176470588235,66.0,298.0,17,57.103750000000005,132.13642857142858
2019-04-27,162.1952,69.0,500.0,19,58.68833333333334,145.07666666666668
2019-04-28,212.17223157894736,57.0,1346.0,19,58.50277777777777,137.78857142857143
2019-04-29,188.44983157894737,46.0,1015.0,19,58.038333333333334,140.14
2019-04-30,139.05263157894737,53.0,288.0,19,54.17611111111111,115.232
2019-05-01,150.10526315789474,46.0,518.0,19,53.011111111111106,115.84733333333334
2019-05-02,153.05263157894737,36.0,604.0,19,46.955000000000005,120.10799999999999
2019-05-03,121.55526315789474,32.55,315.0,19,41.69277777777778,108.52066666666666
2019-05-04,146.33129473684212,49.0,500.0,19,98.14882352941176,172.482
2019-05-05,146.3037543859649,79.0,449.0,19,52.86611111111111,133.12866666666667
2019-05-06,155.25836842105264,80.0,455.0,19,58.228888888888896,145.556
2019-05-07,165.52631578947367,83.0,398.0,19,61.65722222222222,165.55
2019-05-08,167.57894736842104,75.0,389.0,19,64.14277777777778,177.512
2019-05-09,175.3684210526316,66.0,395.0,19,64.54222222222222,181.94466666666668
2019-05-10,181.10526315789474,64.0,500.0,19,58.46,153.762
2019-05-11,154.77777777777777,59.0,266.0,18,57.12,142.9
2019-05-12,155.9177777777778,62.0,367.0,18,64.22529411764705,161.232
2019-05-13,150.41381111111113,59.0,376.0,18,62.35294117647059,141.14933333333332
2019-05-14,125.14714736842105,59.0,217.0,19,42.52111111111111,94.58
2019-05-15,157.89473684210526,80.0,500.0,19,50.986111111111114,120.82625
2019-05-16,142.55555555555554,68.0,343.0,18,47.02294117647059,113.98
2019-05-17,162.88605263157896,73.0,500.0,19,49.28888888888889,133.155
2019-05-18,132.42105263157896,70.0,359.0,19,41.57611111111111,102.28375
2019-05-19,139.8421052631579,54.0,547.0,19,47.32,110.4175
2019-05-20,165.47053684210528,54.0,813.0,19,47.974999999999994,110.501875
2019-05-21,135.73684210526315,68.0,321.0,19,45.34388888888889,108.246875
2019-05-22,124.07048421052632,63.0,270.0,19,43.218888888888884,99.40625
2019-05-23,128.26315789473685,59.0,323.0,19,42.67166666666667,98.16
2019-05-24,114.21052631578948,54.0,344.0,19,36.57888888888888,87.953125
2019-05-25,123.0,62.0,404.0,19,36.794444444444444,128.466875
2019-05-26,171.77777777777777,50.0,838.0,18,42.35777777777778,130.626
2019-05-27,153.94736842105263,44.0,500.0,19,45.46,107.433125
2019-05-28,135.0,61.0,440.0,19,46.11055555555556,104.7775
